Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value
3,36,24.0,0,45801.0,1033729.0,451598.0,582131.0,4603000.0
3,65,11.0,0,36200.0,1104824.0,354398.0,750426.0,6037000.0
2,61,11.0,0,72000.0,954000.0,534960.0,419040.0,2847004.0
3,64,71.0,0,60600.0,756894.0,363600.0,393294.0,2480002.0
3,28,100.0,1,28800.0,465408.0,213408.0,252000.0,1864000.0
1,52,113.0,0,39438.0,1431205.0,451171.0,980034.0,7462005.0
3,55,4.0,0,68910.0,2375328.0,911679.0,1463648.0,11923000.0
4,45,5.0,0,34355.0,1049889.0,400236.0,649653.0,5197010.0
3,21,9.0,0,37641.0,644414.0,286072.0,358342.0,2589001.0
1,10,14.0,0,7576.0,405013.0,110685.0,294328.0,2390005.0
1,10,118.0,0,11517.0,499607.0,123462.0,376145.0,3028001.0
1,20,13.0,0,16136.0,429056.0,182660.0,246397.0,1982000.0
3,45,70.0,0,48243.0,1074854.0,432257.0,642597.0,5062002.0
1,8,80.0,0,24059.0,1012403.0,317819.0,694583.0,5610000.0
3,3,9.0,1,478.0,8848.0,2189.0,6659.0,48000.0
1,49,112.0,0,66936.0,1318639.0,550883.0,767756.0,5573002.0
1,16,95.0,0,15101.0,522646.0,170792.0,351854.0,2792000.0
3,18,7.0,0,27168.0,469735.0,141274.0,328461.0,2310998.0
3,47,21.0,1,83466.0,1978979.0,686925.0,1292054.0,9991012.0
4,20,71.0,1,14950.0,284200.0,127823.0,156377.0,1206000.0
4,57,11.0,0,54405.0,1492873.0,584854.0,908019.0,7309012.0
1,70,18.0,0,66668.0,3402068.0,954019.0,2448049.0,19588000.0
4,8,13.0,0,7245.0,180618.0,50425.0,130193.0,1034998.0
4,59,9.0,0,52033.0,1278729.0,507073.0,771656.0,5840993.0
3,151,17.0,0,88448.0,1952047.0,1110907.0,841140.0,6590000.0
1,26,7.0,0,85000.0,3152650.0,719100.0,2433550.0,18530998.0
1,14,16.0,0,23052.0,999074.0,264406.0,734667.0,5934000.0
4,103,7.0,0,64298.0,1543152.0,467446.0,1075706.0,8570000.0
4,60,5.0,0,60201.0,1222682.0,299199.0,923483.0,6692004.0
1,27,113.0,0,70649.0,2358970.0,693067.0,1665903.0,12686002.0
3,8,12.0,1,8340.0,193488.0,63718.0,129770.0,1034999.0
3,24,116.0,0,43181.0,993595.0,407629.0,585966.0,4622002.0
3,16,17.0,0,15052.0,247003.0,88807.0,158196.0,1151003.0
4,60,14.0,0,60201.0,1702484.0,547227.0,1155257.0,9335000.0
3,16,82.0,1,9515.0,170223.0,47860.0,122363.0,868999.0
4,36,95.0,0,40235.0,776938.0,388670.0,388268.0,2965000.0
4,25,25.0,0,20333.0,296658.0,127285.0,169373.0,1125999.0
3,10,13.0,0,14986.0,284584.0,124234.0,160350.0,1240000.0
1,30,113.0,0,32905.0,920682.0,289564.0,631118.0,4925998.0
2,24,7.0,1,19225.0,266651.0,157453.0,109198.0,720000.0
1,13,102.0,0,19597.0,478908.0,188279.0,290629.0,2198001.0
3,6,12.0,0,8235.0,141971.0,60280.0,81691.0,607000.0
3,12,9.0,1,7247.0,156872.0,50805.0,106067.0,786000.0
1,44,54.0,0,23653.0,905227.0,283307.0,621920.0,4742000.0
3,21,13.0,0,21660.0,594567.0,214001.0,380566.0,3063000.0
4,16,13.0,0,15376.0,430220.0,173903.0,256318.0,2051000.0
1,14,116.0,0,14650.0,595083.0,169501.0,425582.0,3405001.0
1,35,93.0,0,44350.0,1950957.0,739315.0,1211642.0,9751993.0
4,43,69.0,0,44087.0,989312.0,335502.0,653810.0,5111000.0
3,12,9.0,0,18632.0,307614.0,146820.0,160794.0,1180000.0
1,56,11.0,0,75765.0,2185063.0,922060.0,1263003.0,10105996.0
4,44,4.0,0,32881.0,968674.0,308095.0,660579.0,5365003.0
1,96,110.0,0,163616.0,5769100.0,1978117.0,3790983.0,30881000.0
3,15,15.0,0,21000.0,404250.0,157710.0,246540.0,1886005.0
1,125,58.0,0,91143.0,4372130.0,1559457.0,2812673.0,22843000.0
1,10,36.0,1,12737.0,584501.0,207740.0,376761.0,3060000.0
1,40,15.0,0,54638.0,2590934.0,915187.0,1675747.0,13408006.0
5,148,51.0,0,67424.0,1434108.0,738967.0,695141.0,5243002.0
3,11,32.0,1,8088.0,192414.0,62925.0,129489.0,1023000.0
3,16,87.0,1,9515.0,243013.0,73170.0,169843.0,1367002.0
3,12,38.0,1,11402.0,329290.0,131693.0,197597.0,1583000.0
1,54,111.0,0,30886.0,806125.0,271179.0,534946.0,4281998.0
1,10,95.0,0,18064.0,933728.0,438775.0,494954.0,3975000.0
3,30,6.0,0,14725.0,469286.0,209390.0,259896.0,2080001.0
3,13,10.0,0,15832.0,551112.0,207241.0,343871.0,2793000.0
1,59,93.0,0,76000.0,905920.0,390640.0,515280.0,3208001.0
1,79,87.0,0,88916.0,2968905.0,1303509.0,1665396.0,13325999.0
3,14,118.0,1,17580.0,317495.0,149254.0,168241.0,1282000.0
1,8,106.0,0,18411.0,623949.0,230690.0,393259.0,3147001.0
1,6,83.0,0,42091.0,1110781.0,422173.0,688608.0,5199001.0
3,73,99.0,0,66104.0,1109886.0,366216.0,743670.0,5461995.0
1,128,108.0,0,138934.0,6014453.0,2134026.0,3880427.0,31233000.0
1,20,100.0,0,32149.0,1145790.0,480949.0,664841.0,5375000.0
1,24,108.0,0,21645.0,759956.0,323376.0,436580.0,3468001.0
1,65,114.0,0,83089.0,2362476.0,746787.0,1615689.0,12312000.0
4,33,2.0,0,38878.0,987112.0,211885.0,775227.0,6201000.0
1,50,9.0,0,65823.0,3778240.0,761572.0,3016668.0,24258000.0
1,40,10.0,0,37818.0,2059190.0,437932.0,1621258.0,13049001.0
3,1,92.0,0,9212.0,205243.0,84106.0,121137.0,905000.0
3,12,16.0,0,18063.0,393232.0,194539.0,198693.0,1564999.0
3,16,14.0,1,12510.0,330514.0,122348.0,208166.0,1660000.0
3,84,6.0,0,71795.0,2081337.0,624617.0,1456721.0,11791000.0
3,22,9.0,0,34752.0,1147859.0,355860.0,791998.0,6387000.0
1,8,81.0,0,24059.0,1188033.0,291354.0,896679.0,7269000.0
4,16,6.0,1,14987.0,272014.0,104909.0,167105.0,1191996.0
4,77,54.0,0,72000.0,1464480.0,636480.0,828000.0,6467003.0
3,18,24.0,1,27990.0,608503.0,211325.0,397178.0,3088001.0
3,17,18.0,0,17772.0,418531.0,150707.0,267824.0,2113000.0
2,96,5.0,0,95733.0,2520650.0,1091356.0,1429294.0,11372000.0
1,93,11.0,0,108572.0,3104073.0,1163892.0,1940181.0,15520023.0
1,12,103.0,0,12222.0,340383.0,117820.0,222563.0,1694996.0
4,23,14.0,0,32192.0,1126720.0,394352.0,732368.0,5966000.0
3,36,112.0,0,24880.0,289852.0,115194.0,174658.0,1071998.0
4,84,37.0,0,67598.0,1719017.0,782109.0,936908.0,7430000.0
4,39,74.0,0,31511.0,524658.0,228455.0,296203.0,2063998.0
1,35,14.0,1,36046.0,1449049.0,458866.0,990183.0,7539997.0
3,22,16.0,0,18146.0,519157.0,211219.0,307938.0,2470000.0
1,10,106.0,1,6504.0,240518.0,104844.0,135674.0,1085999.0
1,13,113.0,1,20099.0,599553.0,223903.0,375650.0,2861000.0
2,123,9.0,0,118497.0,1477658.0,574710.0,902948.0,5991000.0
3,31,12.0,0,23034.0,507900.0,152485.0,355415.0,2769996.0
4,72,26.0,0,77117.0,1584754.0,602284.0,982471.0,7581000.0
3,20,20.0,0,24122.0,668662.0,285604.0,383057.0,3068000.0
1,10,113.0,1,6504.0,263997.0,85658.0,178340.0,1442000.0
3,48,105.0,0,63000.0,1023750.0,421470.0,602280.0,4393007.0
4,48,30.0,0,31360.0,663891.0,278790.0,385101.0,3013000.0
1,24,114.0,1,18540.0,355440.0,129337.0,226103.0,1633000.0
1,24,103.0,0,20118.0,935688.0,252280.0,683408.0,5511000.0
2,51,6.0,0,70316.0,1099039.0,490806.0,608233.0,4299000.0
1,38,5.0,0,42068.0,1217869.0,410584.0,807285.0,6459992.0
3,14,28.0,0,14492.0,406066.0,124631.0,281435.0,2046000.0
3,14,4.0,0,23665.0,807450.0,385503.0,421947.0,3395999.0
1,88,111.0,0,68219.0,2480443.0,719028.0,1761415.0,13299002.0
3,10,13.0,0,11163.0,211762.0,42978.0,168784.0,1305000.0
4,58,13.0,0,83284.0,1647358.0,623797.0,1023561.0,7437003.0
4,60,12.0,0,60201.0,1472516.0,364818.0,1107698.0,8781990.0
3,57,113.0,0,52396.0,1887828.0,604126.0,1283702.0,10378000.0
3,19,16.0,0,31912.0,1124898.0,337310.0,787588.0,6360000.0
1,43,115.0,0,78900.0,3794301.0,1430457.0,2363844.0,18918003.0
3,21,85.0,1,33120.0,700488.0,269928.0,430560.0,3243999.0
4,32,29.0,0,36336.0,747795.0,277970.0,469825.0,3613000.0
3,12,31.0,1,9626.0,212735.0,106945.0,105790.0,842996.0
3,45,12.0,0,54488.0,1239602.0,381416.0,858186.0,6817000.0
3,35,10.0,0,34487.0,778372.0,174504.0,603868.0,4749001.0
1,16,33.0,0,13319.0,765310.0,183669.0,581641.0,4677000.0
3,12,13.0,0,24547.0,447246.0,232215.0,215032.0,1630000.0
4,22,34.0,0,20652.0,368019.0,202390.0,165629.0,1260000.0
1,19,28.0,0,41754.0,1307318.0,326099.0,981219.0,7481998.0
3,41,10.0,0,50445.0,2207978.0,1015962.0,1192016.0,9681000.0
3,74,110.0,0,78023.0,2879829.0,799736.0,2080093.0,16816000.0
3,12,12.0,0,20470.0,460166.0,156800.0,303366.0,2307003.0
4,13,9.0,0,14150.0,347949.0,165131.0,182818.0,1451000.0
4,24,20.0,0,22117.0,601582.0,229132.0,372450.0,3002000.0
1,30,121.0,0,32905.0,1117454.0,290222.0,827232.0,6677000.0
3,14,26.0,0,18432.0,324035.0,129024.0,195011.0,1380000.0
1,35,107.0,0,29490.0,1678276.0,440581.0,1237695.0,9901012.0
3,21,15.0,0,18571.0,396677.0,125354.0,271323.0,2101004.0
1,11,104.0,0,62304.0,3047457.0,715795.0,2331662.0,17779000.0
2,16,10.0,1,21861.0,466077.0,219703.0,246374.0,1918000.0
3,16,17.0,1,19350.0,587660.0,212463.0,375197.0,3018000.0
1,11,118.0,1,9215.0,398549.0,134170.0,264379.0,2128002.0
3,70,96.0,0,71212.0,2335754.0,677226.0,1658528.0,13264004.0
1,14,118.0,0,18306.0,394128.0,131071.0,263057.0,1928000.0
3,21,11.0,0,28134.0,761587.0,264741.0,496846.0,3970000.0
4,66,76.0,0,93800.0,1816906.0,773850.0,1043056.0,8058000.0
1,123,7.0,0,99275.0,2911736.0,1341205.0,1570531.0,11960000.0
3,9,15.0,0,8745.0,220461.0,69086.0,151375.0,1206000.0
1,49,11.0,0,67677.0,2175139.0,805356.0,1369782.0,11143000.0
3,32,14.0,0,40106.0,985003.0,269913.0,715090.0,5665000.0
3,14,23.0,1,10000.0,278300.0,94200.0,184100.0,1481990.0
3,12,15.0,0,16950.0,399173.0,139329.0,259844.0,2050000.0
4,10,11.0,0,6130.0,283513.0,118983.0,164529.0,1327000.0
4,24,5.0,0,33503.0,890175.0,339385.0,550789.0,4429000.0
1,15,102.0,1,10789.0,324317.0,84370.0,239947.0,1812002.0
1,93,86.0,0,100964.0,3960818.0,1401380.0,2559438.0,20480000.0
4,17,34.0,0,17296.0,355433.0,177284.0,178149.0,1381000.0
1,48,84.0,1,61673.0,2502334.0,802215.0,1700119.0,12963004.0
4,63,61.0,1,53790.0,984895.0,482496.0,502399.0,3814000.0
3,12,44.0,1,9000.0,248220.0,91350.0,156870.0,1265000.0
3,18,13.0,1,17983.0,399402.0,96209.0,303193.0,2365999.0
1,12,110.0,1,11362.0,598209.0,138503.0,459707.0,3686000.0
3,22,10.0,0,49210.0,986168.0,484719.0,501449.0,3651000.0
1,70,57.0,0,82017.0,4189428.0,1445140.0,2744289.0,22058000.0
3,10,11.0,0,11935.0,314129.0,77578.0,236551.0,1903999.0
1,15,105.0,1,10789.0,375349.0,123534.0,251815.0,1998003.0
1,9,112.0,0,15295.0,401188.0,157233.0,243955.0,1841999.0
1,24,87.0,0,66444.0,2459092.0,602647.0,1856445.0,14852001.0
1,26,30.0,0,54778.0,2523075.0,769631.0,1753444.0,14240999.0
1,84,13.0,0,100500.0,5507400.0,1128615.0,4378785.0,35562006.0
3,12,36.0,1,18993.0,446715.0,168468.0,278247.0,2239998.0
4,121,14.0,0,113240.0,4271413.0,1585360.0,2686053.0,21898000.0
4,33,10.0,0,20329.0,564130.0,210608.0,353522.0,2828000.0
3,25,7.0,0,28202.0,462231.0,172878.0,289353.0,2006997.0
3,45,16.0,0,54488.0,1971376.0,847833.0,1123543.0,9161000.0
1,4,86.0,1,6188.0,170603.0,64850.0,105753.0,797999.0
3,28,14.0,0,34277.0,765063.0,203263.0,561800.0,4403000.0
3,16,106.0,1,13385.0,288447.0,60233.0,228214.0,1724000.0
4,78,29.0,0,67502.0,1244062.0,478589.0,765473.0,5791000.0
4,15,17.0,1,12234.0,255201.0,72303.0,182898.0,1409998.0
1,13,101.0,0,19882.0,718337.0,270395.0,447942.0,3584000.0
3,39,10.0,0,30235.0,883769.0,318072.0,565697.0,4591000.0
1,16,111.0,0,15210.0,483374.0,167158.0,316216.0,2570000.0
1,22,9.0,0,19500.0,398970.0,163800.0,235170.0,1721000.0
3,12,8.0,0,12806.0,251766.0,115766.0,136000.0,978999.0
3,12,3.0,0,7272.0,276045.0,89955.0,186090.0,1504000.0
1,79,119.0,0,100697.0,2920213.0,1138883.0,1781330.0,14417000.0
1,11,103.0,0,28500.0,1143420.0,381045.0,762375.0,6136002.0
1,40,91.0,0,40299.0,1489854.0,389691.0,1100163.0,8377999.0
1,17,93.0,0,22039.0,491249.0,148763.0,342486.0,2548000.0
1,37,92.0,0,55226.0,2155471.0,1003456.0,1152015.0,9217998.0
2,12,11.0,1,19603.0,375986.0,194658.0,181328.0,1373000.0
4,11,3.0,0,8662.0,286885.0,73627.0,213258.0,1706000.0
1,15,13.0,0,20091.0,748591.0,216983.0,531608.0,4014000.0
3,15,37.0,1,10971.0,234999.0,112782.0,122217.0,952000.0
4,54,17.0,0,60665.0,1455960.0,666708.0,789252.0,6288000.0
3,58,9.0,0,75719.0,2288985.0,647397.0,1641588.0,13213000.0
1,54,109.0,0,30886.0,646444.0,256972.0,389472.0,3039001.0
3,20,14.0,0,19540.0,470523.0,230377.0,240146.0,1932996.0
3,20,9.0,0,20908.0,856601.0,244205.0,612396.0,4973999.0
1,64,106.0,0,43135.0,750118.0,279946.0,470172.0,3315011.0
3,51,4.0,0,55848.0,1615124.0,403781.0,1211343.0,9706000.0
1,22,100.0,0,42940.0,1595650.0,414800.0,1180850.0,8990998.0
1,2,106.0,1,3278.0,152984.0,49006.0,103978.0,832000.0
1,79,103.0,0,87821.0,4473602.0,1341905.0,3131697.0,25344000.0
3,60,14.0,0,51102.0,1856536.0,705719.0,1150817.0,9305000.0
4,16,27.0,1,11250.0,245700.0,119250.0,126450.0,995998.0
3,12,110.0,1,11700.0,370890.0,103545.0,267345.0,2109999.0
1,18,11.0,0,11861.0,452260.0,147551.0,304709.0,2301001.0
1,22,108.0,0,28436.0,1197724.0,335260.0,862464.0,6941996.0
4,14,16.0,0,13560.0,361103.0,131396.0,229707.0,1842999.0
3,14,16.0,1,27666.0,1009256.0,322862.0,686393.0,5595000.0
1,10,10.0,0,7576.0,312131.0,98867.0,213264.0,1703005.0
1,22,23.0,0,41506.0,2254191.0,563651.0,1690539.0,13638000.0
1,75,40.0,0,61175.0,2876449.0,827086.0,2049363.0,16639000.0
4,21,15.0,0,40000.0,931600.0,324800.0,606800.0,4795998.0
5,52,26.0,0,62391.0,1109420.0,639967.0,469453.0,3331003.0
1,32,110.0,0,23822.0,717995.0,276573.0,441422.0,3550000.0
1,44,10.0,0,55379.0,1540090.0,381008.0,1159082.0,9074000.0
1,43,113.0,0,78900.0,3268038.0,650136.0,2617902.0,19930997.0
4,17,15.0,0,12607.0,371654.0,127079.0,244575.0,1956001.0
1,38,113.0,1,35036.0,729450.0,328287.0,401162.0,3100000.0
4,14,9.0,0,8401.0,232120.0,119546.0,112574.0,878000.0
1,15,97.0,1,10550.0,487305.0,160360.0,326945.0,2614999.0
3,24,17.0,1,28440.0,892447.0,277859.0,614588.0,4990999.0
1,75,34.0,0,85992.0,3447419.0,1027604.0,2419815.0,19563000.0
1,10,11.0,0,6656.0,258386.0,49920.0,208466.0,1662001.0
3,16,98.0,1,17680.0,346797.0,139311.0,207486.0,1506001.0
3,41,8.0,0,50445.0,1219760.0,585666.0,634094.0,5071998.0
3,16,25.0,1,10556.0,174087.0,83722.0,90365.0,628000.0
1,87,57.0,0,68557.0,2422119.0,1131876.0,1290243.0,10510000.0
1,15,30.0,0,27448.0,1041103.0,282440.0,758663.0,5778000.0
1,95,56.0,0,50038.0,1572194.0,332252.0,1239942.0,9361998.0
1,29,5.0,0,55148.0,3038103.0,1110129.0,1927974.0,15427001.0
1,11,119.0,1,9215.0,389518.0,121269.0,268249.0,2179005.0
1,18,98.0,0,20000.0,660800.0,185600.0,475200.0,3619001.0
4,74,9.0,0,68724.0,2987432.0,837746.0,2149686.0,17458998.0
3,12,9.0,0,19600.0,262836.0,93688.0,169148.0,1102002.0
3,16,7.0,1,15600.0,297024.0,155532.0,141492.0,1012005.0
3,11,7.0,0,9038.0,229475.0,91826.0,137649.0,1101000.0
1,23,14.0,0,26026.0,1340599.0,375295.0,965304.0,7806000.0
3,56,10.0,0,79075.0,2003761.0,863499.0,1140262.0,9115999.0
4,47,17.0,0,41800.0,1056286.0,367840.0,688446.0,5484003.0
1,8,97.0,0,26658.0,857588.0,245520.0,612068.0,4071102.0
1,31,14.0,0,32483.0,1399692.0,241349.0,1158344.0,9356000.0
1,11,10.0,0,25300.0,937365.0,261602.0,675763.0,5146000.0
1,23,102.0,0,86900.0,3930487.0,1568545.0,2361942.0,18894002.0
3,44,13.0,0,43142.0,1247235.0,673015.0,574220.0,4608000.0
3,16,14.0,0,24787.0,475167.0,111542.0,363625.0,2778995.0
3,10,8.0,0,10967.0,212276.0,107642.0,104634.0,757998.0
3,35,8.0,0,34487.0,715049.0,187181.0,527868.0,3878000.0
4,60,89.0,0,49392.0,913258.0,374391.0,538867.0,4080003.0
4,23,9.0,0,26228.0,753268.0,302409.0,450859.0,3607999.0
3,12,15.0,1,7247.0,187190.0,53193.0,133997.0,1067000.0
4,75,60.0,0,65990.0,955535.0,331930.0,623605.0,4402006.0
4,108,67.0,0,66880.0,1351645.0,655424.0,696221.0,5433000.0
4,16,28.0,0,16140.0,319733.0,161400.0,158333.0,1214997.0
3,6,35.0,0,10288.0,344031.0,123970.0,220060.0,1791000.0
4,62,57.0,0,51341.0,1086889.0,486199.0,600690.0,4644999.0
3,20,10.0,0,33500.0,830465.0,360795.0,469670.0,3757000.0
3,26,8.0,0,28383.0,433774.0,107486.0,326288.0,2219999.0
4,11,3.0,0,13421.0,645282.0,129110.0,516172.0,4188000.0
3,98,6.0,0,113469.0,3092030.0,1011009.0,2081021.0,16630000.0
1,59,71.0,0,53435.0,1693890.0,555724.0,1138166.0,8593005.0
4,24,8.0,0,14971.0,560664.0,162585.0,398079.0,3233003.0
1,24,103.0,0,52735.0,1911116.0,446138.0,1464978.0,11744000.0
4,132,2.0,0,108075.0,2538682.0,786786.0,1751896.0,14001000.0
3,10,10.0,0,14830.0,425473.0,106331.0,319142.0,2581000.0
1,45,82.0,0,51750.0,1930275.0,720878.0,1209397.0,9673996.0
1,56,100.0,0,92500.0,3710175.0,1038775.0,2671400.0,20169001.0
4,46,6.0,0,38062.0,1005598.0,361589.0,644009.0,4903000.0
1,16,108.0,0,12000.0,472920.0,195480.0,277440.0,2230000.0
1,96,93.0,0,138439.0,6179917.0,2039206.0,4140710.0,33674000.0
3,15,17.0,0,16424.0,517849.0,191668.0,326181.0,2651000.0
4,16,15.0,1,14984.0,377447.0,83011.0,294436.0,2333000.0
3,76,26.0,0,64313.0,954405.0,390380.0,564025.0,4011995.0
1,43,121.0,0,78900.0,3898449.0,752706.0,3145743.0,25501000.0
3,23,8.0,1,29086.0,614289.0,236145.0,378144.0,2787999.0
3,13,16.0,0,11576.0,425186.0,148867.0,276319.0,2234000.0
1,16,26.0,0,13319.0,494934.0,116941.0,377993.0,2881998.0
3,14,9.0,0,20000.0,422800.0,93400.0,329400.0,2425000.0
3,26,5.0,0,23887.0,744080.0,316264.0,427816.0,3474000.0
1,32,30.0,0,35225.0,1616123.0,454755.0,1161368.0,9292998.0
3,60,87.0,0,67038.0,1136964.0,347257.0,789707.0,2518996.0
1,15,113.0,0,15815.0,533598.0,132846.0,400752.0,3052002.0
1,32,108.0,0,23822.0,696079.0,230597.0,465482.0,3670008.0
4,16,35.0,1,14400.0,282816.0,114336.0,168480.0,1296004.0
5,48,33.0,1,51425.0,801716.0,337348.0,464368.0,3394008.0
1,2,115.0,0,3518.0,133860.0,52805.0,81055.0,646000.0
1,26,109.0,0,13796.0,691869.0,249708.0,442161.0,3591002.0
3,28,10.0,0,45000.0,936900.0,206550.0,730350.0,5365000.0
1,36,107.0,0,40987.0,736127.0,364784.0,371343.0,2785001.0
3,30,18.0,0,50668.0,786874.0,419024.0,367850.0,2652990.0
3,11,28.0,1,8088.0,194193.0,80961.0,113232.0,898999.0
4,21,11.0,0,14912.0,375186.0,157322.0,217864.0,1681999.0
1,37,14.0,0,63723.0,2548747.0,427332.0,2121415.0,16174996.0
3,68,11.0,0,148512.0,3108356.0,1231164.0,1877192.0,13685002.0
4,64,80.0,0,71316.0,1465544.0,586218.0,879326.0,6867000.0
1,148,92.0,0,107102.0,2476198.0,961776.0,1514422.0,11238992.0
1,9,92.0,0,5597.0,193656.0,61959.0,131697.0,994001.0
1,4,120.0,0,9039.0,764880.0,169572.0,595309.0,4611000.0
3,25,119.0,0,29054.0,687127.0,273108.0,414019.0,3266997.0
4,16,83.0,1,17213.0,339785.0,107926.0,231859.0,1726000.0
3,15,12.0,0,10171.0,382633.0,112491.0,270142.0,2203000.0
1,11,107.0,0,28385.0,1156121.0,323589.0,832532.0,5701494.0
4,54,12.0,0,40609.0,1318980.0,303349.0,1015631.0,8260000.0
3,36,29.0,0,38431.0,1213267.0,475391.0,737876.0,5992998.0
3,8,11.0,0,8882.0,277118.0,104008.0,173110.0,1385000.0
4,103,57.0,0,119194.0,1905912.0,706820.0,1199092.0,8197999.0
3,10,6.0,0,12093.0,445506.0,262902.0,182604.0,1477000.0
4,75,67.0,0,65990.0,1558684.0,732489.0,826195.0,6500000.0
3,18,12.0,0,24200.0,563376.0,319440.0,243936.0,1928003.0
3,12,13.0,1,11427.0,295388.0,70619.0,224769.0,1796992.0
3,13,10.0,0,19400.0,479568.0,121638.0,357930.0,2863001.0
3,31,83.0,0,32396.0,439614.0,191460.0,248154.0,1611000.0
1,31,98.0,0,88615.0,3245081.0,1021731.0,2223350.0,16932997.0
3,15,31.0,1,10971.0,172807.0,76847.0,95960.0,658999.0
1,11,4.0,0,35990.0,1684692.0,347304.0,1337388.0,10510001.0
3,22,98.0,0,19525.0,334659.0,199741.0,134918.0,1010999.0
1,45,113.0,0,21494.0,647829.0,211501.0,436328.0,3321998.0
1,18,101.0,0,45148.0,1630294.0,456898.0,1173396.0,8859000.0
4,92,91.0,1,83680.0,1519629.0,572371.0,947258.0,7185000.0
1,50,50.0,0,44396.0,1185817.0,476813.0,709004.0,5672000.0
4,16,12.0,1,11126.0,327772.0,112929.0,214843.0,1726000.0
3,12,116.0,1,15795.0,194121.0,104247.0,89874.0,597997.0
1,19,103.0,0,45510.0,1778986.0,409135.0,1369851.0,11026002.0
3,21,111.0,0,30434.0,899020.0,314688.0,584333.0,4733000.0
4,40,13.0,0,35706.0,909789.0,314570.0,595219.0,4761006.0
1,23,83.0,0,52387.0,1859215.0,569447.0,1289768.0,9738002.0
1,18,16.0,1,19119.0,829765.0,266136.0,563629.0,4505003.0
3,12,17.0,0,18590.0,374403.0,130316.0,244087.0,1913996.0
1,49,54.0,0,32863.0,1018753.0,325015.0,693738.0,5551003.0
3,6,105.0,1,10140.0,217300.0,121072.0,96228.0,726000.0
1,29,108.0,0,13177.0,616552.0,239953.0,376599.0,3031000.0
3,18,60.0,0,26257.0,861230.0,279112.0,582118.0,4700000.0
4,92,92.0,1,67489.0,1314011.0,367815.0,946196.0,7319000.0
3,36,10.0,0,47216.0,1304578.0,454218.0,850360.0,6802000.0
1,42,10.0,0,37492.0,1255607.0,580001.0,675606.0,5406000.0
4,27,7.0,0,18569.0,491707.0,200917.0,290790.0,2213994.0
3,25,16.0,0,43571.0,1198638.0,436146.0,762492.0,6099010.0
3,12,7.0,0,18632.0,309002.0,157004.0,151998.0,1059000.0
3,25,19.0,0,43571.0,1164653.0,416539.0,748114.0,5971000.0
1,21,96.0,0,24795.0,449285.0,255389.0,193896.0,1457003.0
4,40,14.0,0,35706.0,893721.0,312785.0,580936.0,4675999.0
1,11,106.0,1,29357.0,1113217.0,490262.0,622956.0,5079000.0
3,10,12.0,0,11935.0,325348.0,75907.0,249441.0,2007999.0
4,24,24.0,0,17905.0,316739.0,123007.0,193732.0,1371999.0
1,6,94.0,0,6390.0,134593.0,75156.0,59437.0,437001.0
1,25,30.0,0,27950.0,1097597.0,306332.0,791265.0,6026002.0
1,68,114.0,0,85219.0,3396829.0,1065238.0,2331591.0,18609012.0
4,32,5.0,0,20268.0,740795.0,234906.0,505889.0,4109001.0
1,44,28.0,0,43542.0,1827458.0,482881.0,1344577.0,10238002.0
1,15,113.0,0,25825.0,1256645.0,433344.0,823301.0,6629000.0
1,77,8.0,0,131237.0,2483004.0,1106328.0,1376676.0,9895001.0
4,27,4.0,0,35927.0,900690.0,365737.0,534953.0,4281000.0
1,120,39.0,0,80000.0,4172800.0,1106400.0,3066400.0,23150994.0
1,10,113.0,1,9075.0,497582.0,143930.0,353653.0,2834000.0
1,53,9.0,0,55371.0,2957365.0,877630.0,2079735.0,16637000.0
1,21,4.0,0,35959.0,1726392.0,531474.0,1194918.0,9705005.0
1,46,102.0,0,63300.0,1337529.0,541215.0,796314.0,5869000.0
1,28,8.0,0,25211.0,622207.0,223874.0,398333.0,3175006.0
1,164,54.0,0,103108.0,5004862.0,2055974.0,2948888.0,23735000.0
3,20,15.0,1,32490.0,1247291.0,335622.0,911669.0,7404006.0
3,20,17.0,0,19540.0,456064.0,169803.0,286261.0,2274000.0
3,6,12.0,0,27054.0,560473.0,184315.0,376158.0,2763001.0
4,60,91.0,0,49392.0,1020933.0,402051.0,618882.0,4762998.0
1,15,92.0,1,6013.0,223623.0,47863.0,175760.0,991492.0
3,60,67.0,0,76276.0,925228.0,474437.0,450791.0,3068000.0
3,44,13.0,0,43528.0,882748.0,366941.0,515807.0,4018000.0
1,14,96.0,0,36407.0,1677270.0,558847.0,1118423.0,8950008.0
1,18,8.0,0,15023.0,284385.0,102307.0,182078.0,1299996.0
4,8,32.0,1,4900.0,107849.0,55223.0,52626.0,412000.0
4,54,34.0,1,48600.0,850500.0,329022.0,521478.0,3887998.0
1,89,3.0,0,109191.0,2420764.0,811289.0,1609475.0,11944995.0
1,22,8.0,0,19500.0,387075.0,158730.0,228345.0,1647000.0
3,18,93.0,1,19844.0,567737.0,199631.0,368106.0,2963000.0
4,8,29.0,1,4900.0,95893.0,46648.0,49245.0,378002.0
1,28,101.0,0,52976.0,1261888.0,533468.0,728420.0,5799000.0
1,1,96.0,1,3096.0,134119.0,49350.0,84769.0,678000.0
4,20,72.0,1,22736.0,580677.0,275788.0,304890.0,2418000.0
1,16,101.0,0,14159.0,617616.0,206580.0,411036.0,3346000.0
