Borough,Total Units,Age,Has Elevator,Gross SqFt,Estimated Gross Income,Estimated Expense,Net Operating Income,Full Market Value,Borough 1,Total Units 1,Age 1,Has Elevator 1,Gross SqFt 1,Estimated Gross Income 1,Estimated Expense 1,Net Operating Income 1,Full Market Value 1,Borough 2,Total Units 2,Age 2,Has Elevator 2,Gross SqFt 2,Estimated Gross Income 2,Estimated Expense 2,Net Operating Income 2,Full Market Value 2,Borough 3,Total Units 3,Age 3,Has Elevator 3,Gross SqFt 3,Estimated Gross Income 3,Estimated Expense 3,Net Operating Income 3,Full Market Value 3
3,9,9.0,0,15341.0,292706.0,129631.0,163075.0,1240999.0,3,16,92.0,0,14000.0,267400.0,97860.0,169540.0,1032000.0,3,16,91.0,0,14000.0,265300.0,84000.0,181300.0,874000.0,3,18,100.0,0,16200.0,309096.0,136890.0,172206.0,891000.0
1,35,118.0,0,36637.0,1334686.0,553585.0,781101.0,6344001.0,1,30,15.0,1,35987.0,1312086.0,572553.0,739533.0,6444000.0,1,24,104.0,1,21588.0,784940.0,334614.0,450326.0,2265000.0,1,26,99.0,1,23106.0,841752.0,349132.0,492620.0,4756000.0
1,88,29.0,0,105768.0,4545909.0,1029123.0,3516786.0,28113002.0,1,111,29.0,1,81100.0,3485678.0,789103.0,2696575.0,21619000.0,1,83,29.0,1,69001.0,3018296.0,665905.0,2352391.0,15263000.0,1,67,29.0,1,54698.0,2341030.0,478183.0,1862847.0,11705000.0
3,45,99.0,0,74189.0,1146220.0,457004.0,689216.0,4857006.0,3,36,105.0,0,21250.0,336955.0,127709.0,209246.0,1538000.0,3,61,89.0,1,55550.0,675838.0,304396.0,371442.0,2191000.0,3,30,100.0,0,22968.0,354856.0,141483.0,213373.0,976000.0
1,12,117.0,1,14269.0,600582.0,217460.0,383122.0,3065002.0,1,18,117.0,0,12072.0,491813.0,170577.0,321236.0,2206000.0,1,14,117.0,0,8827.0,377178.0,131522.0,245656.0,2153000.0,1,41,97.0,0,16550.0,696590.0,252222.0,444368.0,3757000.0
1,122,48.0,0,92616.0,3420309.0,991917.0,2428392.0,18333998.0,1,111,39.0,1,101231.0,3198226.0,815026.0,2383200.0,17993000.0,1,63,47.0,1,53500.0,2250817.0,599060.0,1651757.0,12471000.0,1,116,44.0,1,81500.0,3010096.0,872928.0,2137168.0,16136000.0
1,24,109.0,0,21645.0,774891.0,312770.0,462121.0,3697999.0,1,12,96.0,0,12943.0,649868.0,240093.0,409775.0,2647000.0,1,15,96.0,0,9925.0,342810.0,168725.0,174085.0,2029000.0,1,19,106.0,0,10595.0,379301.0,153098.0,226203.0,1550000.0
4,32,8.0,1,29807.0,954122.0,466181.0,487941.0,3903981.0,4,44,95.0,0,32000.0,1034240.0,397120.0,637120.0,3142000.0,4,92,88.0,0,31200.0,998712.0,487968.0,510744.0,2081000.0,4,20,89.0,0,14400.0,434160.0,189072.0,245088.0,1435000.0
1,46,3.0,0,48439.0,2443263.0,806025.0,1637238.0,13297003.0,1,60,109.0,1,28246.0,1128428.0,349121.0,779307.0,6330000.0,1,69,27.0,1,28351.0,1652580.0,611531.0,1041049.0,8456000.0,1,64,11.0,1,34180.0,1724039.0,568755.0,1155284.0,9381000.0
4,58,19.0,0,83284.0,2047954.0,832007.0,1215947.0,9648003.0,4,132,46.0,1,133542.0,3283798.0,1334085.0,1949713.0,6481000.0,4,173,46.0,1,113522.0,2828968.0,1266906.0,1562062.0,11660000.0,4,42,62.0,1,43000.0,1053500.0,450640.0,602860.0,3599000.0
4,71,26.0,0,51125.0,872704.0,384460.0,488244.0,3424999.0,4,72,61.0,1,55722.0,951175.0,434632.0,516543.0,3963000.0,4,84,61.0,1,64248.0,1096713.0,483145.0,613568.0,5362000.0,4,79,55.0,1,50976.0,875258.0,406788.0,468470.0,3295000.0
1,12,11.0,0,9745.0,235634.0,92772.0,142862.0,1142999.0,1,24,97.0,1,26400.0,638352.0,251328.0,387024.0,3092000.0,1,20,107.0,1,12565.0,300304.0,125022.0,175282.0,751000.0,1,42,97.0,1,40577.0,992108.0,410639.0,581469.0,5418000.0
3,12,14.0,0,11981.0,310667.0,139099.0,171568.0,1371998.0,3,35,102.0,1,21000.0,544530.0,243810.0,300720.0,2102000.0,3,21,102.0,1,18360.0,415120.0,191311.0,223809.0,1408000.0,3,35,92.0,1,25800.0,670542.0,305730.0,364812.0,2440000.0
1,9,93.0,0,5597.0,197630.0,59888.0,137742.0,1049002.0,1,24,103.0,1,8995.0,317524.0,104252.0,213272.0,958000.0,1,34,13.0,1,26300.0,928653.0,281410.0,647243.0,7373000.0,1,24,13.0,1,17168.0,608949.0,189363.0,419586.0,3510000.0
3,23,103.0,1,24306.0,624488.0,180629.0,443859.0,3380004.0,3,23,99.0,0,30800.0,791336.0,228888.0,562448.0,2695000.0,3,33,101.0,0,24066.0,626512.0,158163.0,468349.0,2791000.0,3,27,104.0,0,32000.0,777269.0,221679.0,555590.0,2475000.0
3,11,13.0,0,25487.0,483998.0,201347.0,282651.0,2185003.0,3,48,81.0,1,50400.0,975240.0,366912.0,608328.0,2854000.0,3,65,90.0,1,53400.0,991104.0,412782.0,578322.0,1873000.0,3,59,86.0,1,67300.0,1278027.0,531670.0,746357.0,3303000.0
1,17,112.0,0,22039.0,543702.0,231850.0,311852.0,2338999.0,1,24,72.0,1,19368.0,512000.0,205477.0,306523.0,2314000.0,1,84,92.0,1,27521.0,678992.0,289426.0,389566.0,2922000.0,1,25,72.0,1,25144.0,600612.0,188845.0,411767.0,1730000.0
3,14,10.0,0,26950.0,533444.0,151186.0,382258.0,2781001.0,3,18,9.0,1,26000.0,538901.0,177205.0,361696.0,2753000.0,3,18,9.0,1,13000.0,239377.0,78596.0,160781.0,1379000.0,3,19,89.0,1,30037.0,594548.0,168504.0,426044.0,1286000.0
3,25,11.0,0,28202.0,623546.0,211515.0,412031.0,3254997.0,3,53,80.0,1,55458.0,1263888.0,452537.0,811351.0,2535000.0,3,53,86.0,1,61200.0,1353132.0,459000.0,894132.0,2763000.0,3,56,89.0,1,61974.0,1367146.0,471622.0,895524.0,2051000.0
3,24,15.0,0,29330.0,543192.0,108521.0,434671.0,3290000.0,3,48,88.0,1,49800.0,818712.0,271410.0,547302.0,4040000.0,3,53,95.0,1,39960.0,758041.0,282917.0,475124.0,3613000.0,3,53,94.0,1,46500.0,861180.0,477090.0,384090.0,2910000.0
3,13,12.0,1,14438.0,249422.0,94175.0,155247.0,1092999.0,3,12,36.0,0,9369.0,159513.0,59299.0,100214.0,551000.0,3,16,85.0,0,14080.0,243237.0,91840.0,151397.0,442000.0,3,20,83.0,0,17001.0,299477.0,118008.0,181469.0,396000.0
1,43,29.0,0,43065.0,1949553.0,503861.0,1445692.0,11636004.0,1,26,32.0,1,16243.0,768619.0,229026.0,539593.0,4038000.0,1,12,98.0,1,8945.0,404940.0,104657.0,300283.0,1618000.0,1,28,23.0,1,20000.0,884000.0,281200.0,602800.0,5071000.0
1,138,95.0,0,108820.0,5321298.0,1680181.0,3641117.0,29571003.0,1,52,98.0,1,41898.0,2122553.0,720227.0,1402326.0,13461000.0,1,35,79.0,1,24131.0,1180006.0,372583.0,807423.0,7008000.0,1,20,109.0,1,13580.0,657815.0,187268.0,470547.0,4554000.0
3,49,115.0,0,48022.0,1072331.0,321747.0,750584.0,5592998.0,3,48,7.0,1,43302.0,907610.0,210881.0,696729.0,3591000.0,3,46,83.0,1,57125.0,1324158.0,383309.0,940849.0,3113000.0,3,30,90.0,1,35600.0,794948.0,238520.0,556428.0,2915000.0
3,10,4.0,0,14934.0,406503.0,113050.0,293453.0,2346000.0,3,35,87.0,1,39600.0,1064844.0,304524.0,760320.0,982000.0,3,54,81.0,1,64530.0,1756507.0,488492.0,1268015.0,3098000.0,3,66,61.0,1,71288.0,1966836.0,542502.0,1424334.0,5221000.0
3,10,8.0,0,19639.0,487768.0,155490.0,332278.0,2519000.0,3,18,9.0,1,26000.0,645754.0,205853.0,439901.0,2753000.0,3,18,9.0,1,26000.0,645754.0,205853.0,439901.0,2753000.0,3,24,5.0,1,27797.0,654309.0,169893.0,484416.0,2257000.0
4,42,61.0,0,22066.0,612552.0,252435.0,360117.0,2908000.0,4,21,5.0,1,15929.0,442189.0,157379.0,284811.0,3102000.0,4,56,69.0,1,50400.0,1415736.0,454104.0,961632.0,4315000.0,4,22,33.0,1,18000.0,462060.0,136980.0,325080.0,1787000.0
3,73,6.0,0,81755.0,3665077.0,1111050.0,2554026.0,20771000.0,3,84,54.0,1,68005.0,3048664.0,924188.0,2124476.0,16397000.0,3,46,22.0,1,42000.0,1865640.0,676200.0,1189440.0,11927000.0,3,60,91.0,1,39770.0,1799593.0,640297.0,1159296.0,7672000.0
1,129,58.0,0,81745.0,2748252.0,993369.0,1754883.0,13380995.0,1,111,52.0,1,71137.0,2434970.0,849715.0,1585255.0,12705000.0,1,87,54.0,1,88300.0,2968630.0,1073026.0,1895604.0,13101000.0,1,78,57.0,1,98808.0,3193686.0,1181755.0,2011931.0,13552000.0
3,28,5.0,0,25950.0,1149845.0,264431.0,885414.0,7191001.0,3,65,5.0,1,62969.0,2764339.0,722254.0,2042085.0,17061000.0,3,64,8.0,1,73850.0,3315127.0,748101.0,2567026.0,18259000.0,3,53,12.0,1,60755.0,2692054.0,684101.0,2007953.0,14824000.0
1,18,98.0,0,44820.0,1663270.0,465232.0,1198038.0,9123001.0,1,52,89.0,1,38214.0,1411243.0,392458.0,1018785.0,7520000.0,1,31,113.0,1,46080.0,1716019.0,495360.0,1220659.0,4793000.0,1,11,106.0,1,21492.0,797568.0,223087.0,574481.0,2365000.0
3,33,14.0,0,40200.0,848220.0,246024.0,602196.0,4766005.0,3,35,90.0,1,30576.0,645154.0,187125.0,458029.0,2061000.0,3,30,98.0,1,27498.0,539786.0,166088.0,373698.0,1333000.0,3,34,103.0,1,31400.0,684520.0,222626.0,461894.0,1631000.0
1,10,111.0,0,5989.0,295018.0,82588.0,212430.0,1722000.0,1,24,111.0,1,9865.0,556485.0,153795.0,402689.0,3241000.0,1,13,111.0,1,7247.0,356987.0,154723.0,202264.0,1640000.0,1,13,111.0,1,7860.0,274078.0,76714.0,197365.0,1608000.0
1,29,10.0,0,55148.0,3466603.0,932553.0,2534051.0,20247000.0,1,76,59.0,1,43770.0,2099209.0,512109.0,1587100.0,12875000.0,1,64,93.0,1,38330.0,2409424.0,747052.0,1662372.0,13283000.0,1,95,110.0,1,64049.0,4090169.0,1630688.0,2459482.0,19636000.0
1,28,105.0,0,27772.0,884260.0,230508.0,653752.0,5161002.0,1,42,90.0,1,27100.0,1019502.0,193494.0,826008.0,5414000.0,1,48,88.0,1,25890.0,796376.0,225761.0,570615.0,4086000.0,1,47,95.0,1,24216.0,771037.0,200993.0,570044.0,4524000.0
3,103,62.0,0,109472.0,2574781.0,1318043.0,1256738.0,9900997.0,3,69,70.0,1,66800.0,1424844.0,490980.0,933864.0,7228000.0,3,50,61.0,1,40500.0,1010880.0,388395.0,622485.0,4953000.0,3,48,64.0,1,32400.0,762048.0,390096.0,371952.0,4189000.0
4,46,10.0,0,47078.0,1441999.0,496673.0,945326.0,7669000.0,4,91,90.0,1,59000.0,1646100.0,758150.0,887950.0,7411000.0,4,103,49.0,1,78474.0,2403659.0,827901.0,1575758.0,12784000.0,4,18,3.0,1,12283.0,443048.0,191983.0,251065.0,2047000.0
2,35,55.0,0,27316.0,490869.0,205416.0,285452.0,2161000.0,2,37,57.0,1,31125.0,550913.0,215696.0,335216.0,3201000.0,2,49,89.0,1,38250.0,790628.0,374850.0,415778.0,2938000.0,2,142,60.0,1,112000.0,2012640.0,842240.0,1170400.0,7952000.0
1,38,99.0,0,43765.0,1732656.0,705492.0,1027164.0,8195000.0,1,85,101.0,1,44466.0,1760409.0,716792.0,1043617.0,7897000.0,1,40,86.0,1,41692.0,2087518.0,780057.0,1307461.0,10463000.0,1,96,104.0,1,42102.0,1502620.0,635740.0,866880.0,7653000.0
4,21,12.0,0,15037.0,474718.0,156084.0,318634.0,2565002.0,4,39,56.0,1,22896.0,722827.0,237660.0,485167.0,2117000.0,4,52,55.0,1,33901.0,1060084.0,355621.0,704463.0,3239000.0,4,51,55.0,1,33900.0,1100394.0,327474.0,772920.0,3948000.0
1,58,11.0,0,54027.0,2880179.0,569985.0,2310194.0,18594999.0,1,34,118.0,1,26009.0,1386540.0,274395.0,1112145.0,7814000.0,1,52,88.0,1,33250.0,1758593.0,435908.0,1322685.0,6768000.0,1,35,117.0,1,20682.0,1110003.0,205372.0,904631.0,7336000.0
3,12,15.0,1,11948.0,281375.0,116612.0,164763.0,1299000.0,3,38,89.0,0,40000.0,942000.0,390400.0,551600.0,1581000.0,3,16,89.0,0,13904.0,325771.0,138345.0,187426.0,556000.0,3,21,89.0,0,17800.0,423640.0,182094.0,241546.0,750000.0
3,13,84.0,1,20857.0,527087.0,213288.0,313799.0,2383999.0,3,16,84.0,0,13900.0,346855.0,143312.0,203543.0,1218000.0,3,16,109.0,0,10480.0,264845.0,107171.0,157674.0,513000.0,3,16,109.0,0,9520.0,249461.0,86864.0,162597.0,1373000.0
1,17,23.0,0,30371.0,1630619.0,488366.0,1142253.0,9222000.0,1,118,91.0,1,57207.0,3071444.0,919889.0,2151555.0,14084000.0,1,64,93.0,1,38330.0,2080169.0,841727.0,1238442.0,13283000.0,1,76,59.0,1,43770.0,2333379.0,537496.0,1795883.0,12875000.0
3,14,2.0,0,20589.0,675731.0,121681.0,554050.0,4510000.0,3,18,90.0,1,25777.0,808624.0,195390.0,613235.0,5143000.0,3,17,111.0,1,29109.0,973114.0,231999.0,741115.0,4068000.0,3,20,14.0,1,39916.0,1310043.0,409139.0,900904.0,4599000.0
3,20,5.0,0,25216.0,476835.0,268803.0,208032.0,1497001.0,3,47,93.0,1,39261.0,833118.0,453857.0,379261.0,2816000.0,3,32,12.0,1,28912.0,530824.0,252691.0,278133.0,1880000.0,3,24,82.0,1,26454.0,500245.0,282000.0,218245.0,1059000.0
3,120,4.0,0,129715.0,2023554.0,504591.0,1518963.0,10391000.0,3,52,93.0,1,101358.0,1581185.0,558483.0,1022702.0,9388000.0,3,90,78.0,1,124596.0,1943698.0,484678.0,1459020.0,9224000.0,3,57,85.0,1,68300.0,1832489.0,665925.0,1166564.0,8284000.0
3,10,6.0,0,7802.0,289376.0,89411.0,199965.0,1630000.0,3,51,84.0,1,42000.0,1557780.0,481320.0,1076460.0,2528000.0,3,30,87.0,1,36120.0,1334634.0,398404.0,936230.0,1956000.0,3,35,88.0,1,39600.0,1500840.0,498960.0,1001880.0,1337000.0
1,53,94.0,0,132377.0,2689769.0,1109812.0,1579957.0,11556000.0,1,77,89.0,1,143604.0,3002268.0,1185514.0,1816754.0,11683000.0,1,90,89.0,1,120542.0,2449294.0,1010591.0,1438703.0,13877000.0,1,58,90.0,1,106763.0,2051684.0,781710.0,1269974.0,8692000.0
3,12,21.0,0,22844.0,492745.0,120845.0,371900.0,2901000.0,3,35,105.0,1,21246.0,455302.0,122802.0,332500.0,1941000.0,3,115,18.0,1,114734.0,2596430.0,826085.0,1770346.0,8181000.0,3,30,100.0,1,27498.0,593132.0,145464.0,447667.0,1151000.0
4,40,10.0,0,40400.0,1152612.0,513888.0,638724.0,5109000.0,4,42,60.0,1,43000.0,1226790.0,546960.0,679830.0,3220000.0,4,25,18.0,1,35100.0,987363.0,434889.0,552474.0,3302000.0,4,64,89.0,1,48600.0,1413774.0,606528.0,807246.0,3820000.0
3,31,6.0,1,50984.0,1515754.0,431834.0,1083920.0,8803005.0,3,16,104.0,0,14776.0,439290.0,125153.0,314137.0,2129000.0,3,16,110.0,0,18594.0,550754.0,150240.0,400514.0,2029000.0,3,12,114.0,0,12460.0,378909.0,115878.0,263031.0,1509000.0
1,2,105.0,0,2850.0,97784.0,26705.0,71079.0,537000.0,1,24,102.0,1,9865.0,384915.0,115475.0,269440.0,2034000.0,1,23,102.0,1,12948.0,444270.0,121353.0,322917.0,2438000.0,1,26,112.0,1,14840.0,452680.0,153911.0,298769.0,2256000.0
1,18,120.0,0,15744.0,536241.0,196957.0,339283.0,2742000.0,1,88,120.0,0,26625.0,996308.0,385796.0,610511.0,11552000.0,1,26,120.0,0,10524.0,351607.0,150914.0,200693.0,5536000.0,1,20,120.0,0,4460.0,151908.0,55795.0,96113.0,1787000.0
4,16,33.0,1,12936.0,286403.0,151092.0,135311.0,1068000.0,4,20,31.0,0,15083.0,279790.0,130619.0,149171.0,1144000.0,4,11,24.0,0,8268.0,183054.0,81109.0,101944.0,804000.0,4,30,46.0,0,16900.0,391742.0,206180.0,185562.0,1473000.0
2,11,10.0,0,15547.0,299280.0,142721.0,156559.0,1214000.0,2,37,90.0,1,37962.0,745194.0,381518.0,363676.0,2770000.0,2,42,50.0,1,41803.0,804708.0,383752.0,420956.0,4094000.0,2,44,15.0,1,40033.0,730602.0,385918.0,344684.0,2661000.0
3,11,17.0,0,32400.0,978804.0,335664.0,643140.0,5218000.0,3,30,101.0,1,27498.0,788368.0,292029.0,496339.0,1469000.0,3,35,93.0,1,30576.0,931651.0,407884.0,523767.0,1689000.0,3,35,96.0,1,25800.0,779418.0,267288.0,512130.0,3198000.0
3,27,9.0,0,28928.0,1116910.0,291305.0,825605.0,6674000.0,3,30,103.0,1,27498.0,1066647.0,275255.0,791392.0,1598000.0,3,11,92.0,1,14075.0,540339.0,159751.0,380588.0,1198000.0,3,30,107.0,1,25000.0,965250.0,251750.0,713500.0,1708000.0
1,10,97.0,0,23287.0,746581.0,336264.0,410317.0,3281998.0,1,60,97.0,1,38880.0,1161346.0,466949.0,694397.0,9818000.0,1,86,97.0,1,44256.0,1434337.0,591260.0,843077.0,12692000.0,1,40,80.0,1,20035.0,642322.0,289305.0,353017.0,2699000.0
3,12,114.0,1,10734.0,218652.0,67839.0,150813.0,1101998.0,3,16,108.0,0,10480.0,214002.0,73465.0,140537.0,563000.0,3,20,83.0,0,14796.0,301395.0,93511.0,207884.0,1501000.0,3,14,83.0,0,9180.0,186446.0,56365.0,130081.0,953000.0
3,18,120.0,1,24544.0,503888.0,256730.0,247158.0,1914000.0,3,16,92.0,0,14080.0,289062.0,147277.0,141786.0,513000.0,3,32,55.0,0,40344.0,833910.0,415140.0,418771.0,2953000.0,3,47,100.0,0,52320.0,1063666.0,496517.0,567149.0,3175000.0
3,13,120.0,0,25704.0,471154.0,249072.0,222083.0,1686000.0,3,30,104.0,1,25000.0,458250.0,242250.0,216000.0,1211000.0,3,115,18.0,1,114734.0,2208630.0,1319441.0,889189.0,8181000.0,3,30,100.0,1,27498.0,500464.0,263706.0,236758.0,1151000.0
1,65,70.0,0,54655.0,2934974.0,964114.0,1970860.0,15764995.0,1,48,77.0,1,37030.0,1862979.0,632102.0,1230877.0,10393000.0,1,68,56.0,1,54400.0,2860352.0,959616.0,1900736.0,7285000.0,1,96,106.0,1,53952.0,3020233.0,905315.0,2114918.0,10328000.0
3,24,104.0,1,25165.0,519642.0,183144.0,336498.0,2470000.0,3,24,102.0,0,21920.0,452635.0,159527.0,293108.0,1919000.0,3,30,94.0,0,25556.0,543302.0,196292.0,347010.0,2124000.0,3,31,94.0,0,26640.0,543561.0,195227.0,348334.0,2214000.0
1,38,90.0,1,25050.0,686871.0,315881.0,370990.0,2968998.0,1,16,90.0,0,15165.0,415824.0,191231.0,224593.0,895000.0,1,24,96.0,1,24200.0,658724.0,346786.0,311938.0,1341000.0,1,24,96.0,0,25093.0,698338.0,338505.0,359833.0,1441000.0
4,26,13.0,0,17340.0,805096.0,240332.0,564764.0,4586999.0,4,39,57.0,1,22896.0,1062374.0,311386.0,750988.0,2229000.0,4,18,70.0,1,9407.0,436767.0,130381.0,306386.0,1293000.0,4,52,56.0,1,33901.0,1595042.0,463088.0,1131954.0,3634000.0
3,32,4.0,0,74575.0,2754055.0,943374.0,1810681.0,14483998.0,3,90,86.0,1,76334.0,2835045.0,796164.0,2038881.0,15326000.0,3,46,18.0,1,42000.0,1551060.0,531300.0,1019760.0,10424000.0,3,29,15.0,1,28995.0,910443.0,291110.0,619333.0,6055000.0
3,8,9.0,1,7587.0,127462.0,49771.0,77691.0,542000.0,3,22,93.0,0,18957.0,318478.0,124358.0,194120.0,799000.0,3,12,82.0,0,8125.0,132763.0,47694.0,85069.0,764000.0,3,16,103.0,0,11166.0,188482.0,70457.0,118025.0,500000.0
3,24,6.0,0,19753.0,549331.0,202468.0,346863.0,2793001.0,3,20,5.0,1,21364.0,564651.0,206163.0,358488.0,2886000.0,3,13,11.0,1,15855.0,440928.0,132231.0,308697.0,2484000.0,3,42,10.0,1,40094.0,1406498.0,281460.0,1125038.0,9056000.0
1,7,96.0,0,11915.0,533792.0,131542.0,402250.0,3219000.0,1,18,106.0,0,8370.0,381337.0,81273.0,300064.0,1317000.0,1,11,116.0,0,10566.0,473357.0,116649.0,356708.0,1015000.0,1,14,106.0,0,9478.0,421961.0,87482.0,334479.0,1457000.0
1,24,99.0,0,24090.0,632844.0,281612.0,351232.0,2669999.0,1,24,88.0,0,20976.0,485175.0,226121.0,259054.0,1796000.0,1,28,88.0,1,25900.0,680393.0,302771.0,377622.0,2732000.0,1,84,94.0,1,27521.0,750773.0,329426.0,421347.0,3206000.0
1,41,101.0,0,51426.0,1031091.0,401123.0,629969.0,4900000.0,1,47,101.0,1,45557.0,1025944.0,512972.0,512972.0,4057000.0,1,54,98.0,1,59274.0,1165327.0,402470.0,762856.0,5912000.0,1,54,98.0,1,59274.0,1188444.0,368684.0,819759.0,6376000.0
3,16,9.0,0,18039.0,319651.0,152971.0,166680.0,1245996.0,3,42,88.0,1,25500.0,584460.0,319260.0,265200.0,2090000.0,3,16,106.0,0,20000.0,354400.0,169600.0,184800.0,1383000.0,3,12,86.0,0,11356.0,143881.0,73360.0,70521.0,475000.0
3,16,14.0,1,34684.0,627087.0,281287.0,345800.0,2635004.0,3,42,92.0,0,36150.0,642747.0,237867.0,404880.0,1870000.0,3,38,94.0,0,27700.0,500816.0,224647.0,276169.0,1702000.0,3,40,91.0,0,35008.0,643797.0,282865.0,360932.0,2329000.0
4,139,64.0,0,132000.0,1997160.0,982080.0,1015080.0,6881014.0,4,132,61.0,1,119985.0,1805774.0,903487.0,902287.0,6915000.0,4,129,62.0,1,125610.0,1900479.0,934538.0,965941.0,7415000.0,4,128,59.0,1,132724.0,2012096.0,1011357.0,1000739.0,7539000.0
3,20,11.0,0,22300.0,644247.0,230359.0,413888.0,3330995.0,3,40,87.0,1,34980.0,973493.0,358195.0,615298.0,1691000.0,3,35,91.0,1,36800.0,1124608.0,439392.0,685216.0,1425000.0,3,41,87.0,1,37554.0,1084935.0,387933.0,697002.0,1395000.0
3,56,105.0,1,68330.0,2383350.0,779645.0,1603705.0,13064000.0,3,11,106.0,0,11000.0,393690.0,115940.0,277750.0,2272000.0,3,23,101.0,0,22000.0,733260.0,184800.0,548460.0,4769000.0,3,25,121.0,0,22000.0,767360.0,251020.0,516340.0,2707000.0
4,63,27.0,0,62254.0,1032171.0,476243.0,555928.0,3872000.0,4,56,40.0,1,41860.0,684830.0,313531.0,371299.0,4020000.0,4,56,50.0,1,42924.0,714255.0,310341.0,403914.0,3652000.0,4,56,50.0,1,42924.0,711680.0,328369.0,383311.0,3431000.0
3,36,16.0,1,58244.0,1660536.0,496239.0,1164297.0,9424996.0,3,16,88.0,0,14240.0,394306.0,125312.0,268994.0,1019000.0,3,12,98.0,0,18800.0,535988.0,160176.0,375812.0,1339000.0,3,37,6.0,0,33866.0,986855.0,297682.0,689173.0,4906000.0
3,16,13.0,1,21599.0,566974.0,229813.0,337161.0,2696998.0,3,19,88.0,0,12176.0,305374.0,128457.0,176917.0,1219000.0,3,20,103.0,0,15708.0,424744.0,186140.0,238604.0,1553000.0,3,16,86.0,0,13632.0,357840.0,145044.0,212796.0,1267000.0
3,118,60.0,0,133505.0,2031946.0,914509.0,1117437.0,8196000.0,3,132,70.0,1,109832.0,2204328.0,790790.0,1413538.0,11000000.0,3,118,79.0,1,125000.0,1902500.0,666250.0,1236250.0,9067000.0,3,94,92.0,1,99000.0,1373130.0,592020.0,781110.0,5577000.0
1,36,102.0,0,35516.0,1219968.0,334437.0,885531.0,6752001.0,1,36,102.0,1,36512.0,1254181.0,343816.0,910365.0,3076000.0,1,48,100.0,1,38016.0,1300276.0,378680.0,921596.0,5719000.0,1,54,106.0,1,35094.0,1276672.0,381525.0,895147.0,4816000.0
1,97,53.0,0,67540.0,2659725.0,996215.0,1663510.0,13311001.0,1,87,56.0,1,88300.0,3477254.0,1302425.0,2174829.0,12978000.0,1,41,89.0,1,28570.0,1132229.0,485976.0,646253.0,6497000.0,1,78,59.0,1,98808.0,3875250.0,1474215.0,2401035.0,16688000.0
1,108,6.0,0,117440.0,3658256.0,1374048.0,2284208.0,18547000.0,1,48,101.0,1,42570.0,1317116.0,486149.0,830966.0,4877000.0,1,48,96.0,1,47750.0,1573840.0,692853.0,880988.0,3904000.0,1,43,17.0,1,47106.0,1467352.0,551140.0,916212.0,7132000.0
1,16,6.0,0,38591.0,1146925.0,390155.0,756770.0,5715072.0,1,43,7.0,1,42563.0,943975.0,387030.0,556945.0,4105000.0,1,45,9.0,1,36047.0,1071482.0,364304.0,707178.0,5339000.0,1,53,33.0,1,51200.0,2305184.0,696485.0,1608699.0,12146000.0
3,10,13.0,0,10653.0,317779.0,83306.0,234473.0,1901000.0,3,116,4.0,1,90820.0,2632872.0,1184293.0,1448579.0,11719000.0,3,90,4.0,1,72378.0,2311753.0,754903.0,1556851.0,13973000.0,3,36,3.0,1,30809.0,919032.0,240926.0,678106.0,5498000.0
3,8,9.0,0,9421.0,339062.0,128502.0,210559.0,1702000.0,3,47,120.0,1,46442.0,1697455.0,695237.0,1002218.0,7041000.0,3,33,89.0,1,30895.0,1111911.0,421408.0,690503.0,3731000.0,3,68,100.0,1,64000.0,2278400.0,897920.0,1380480.0,6518000.0
3,12,12.0,1,9750.0,239655.0,62693.0,176962.0,1404000.0,3,12,88.0,0,8636.0,212359.0,54407.0,157952.0,1138000.0,3,17,98.0,0,13440.0,318797.0,77146.0,241651.0,1205000.0,3,24,88.0,0,16468.0,404783.0,105889.0,298894.0,900000.0
1,11,14.0,0,7742.0,239228.0,90039.0,149189.0,1193000.0,1,30,82.0,1,20905.0,655163.0,295597.0,359566.0,1381000.0,1,54,93.0,1,56670.0,1670632.0,657939.0,1012693.0,8781000.0,1,18,11.0,1,17820.0,550638.0,207247.0,343391.0,1922000.0
4,70,83.0,0,53175.0,724244.0,258431.0,465813.0,2978808.0,4,47,83.0,1,57457.0,652032.0,329917.0,322115.0,1916000.0,4,86,86.0,1,71150.0,1050070.0,425881.0,624189.0,4166000.0,4,65,74.0,1,70569.0,961431.0,342860.0,618571.0,2977000.0
3,50,17.0,0,67889.0,1168370.0,487443.0,680927.0,5134000.0,3,70,89.0,1,67925.0,1145895.0,468683.0,677212.0,3848000.0,3,49,90.0,1,45350.0,780474.0,325613.0,454861.0,2572000.0,3,60,92.0,1,53784.0,947674.0,395850.0,551824.0,3043000.0
3,24,11.0,1,52632.0,890007.0,445267.0,444740.0,3086000.0,3,12,13.0,0,17520.0,376275.0,154273.0,222002.0,1626000.0,3,23,84.0,0,17000.0,222921.0,105472.0,117449.0,697000.0,3,32,85.0,0,22600.0,382198.0,191099.0,191099.0,1326000.0
3,16,4.0,0,18803.0,301976.0,119587.0,182389.0,1257999.0,3,16,98.0,0,14760.0,237046.0,93874.0,143172.0,1027000.0,3,49,75.0,0,42684.0,625321.0,263787.0,361534.0,1834000.0,3,17,108.0,0,10760.0,255120.0,88555.0,166565.0,1212000.0
